id,question,answer,mean_sim,max_sim,min_sim,std_sim,range_sim
133,Cho đoạn văn sau Tôi không biết có từ lúc_nào không rõ lắm nhưng chắc_chắn là từ rất xưa Từ khi con_người biết trồng bông dệt vải may áo chắc là phải cần kim để khâu áo Làm ra cây kim lúc đầu hẳn là rất khó_khăn cho_nên giờ mới có câu tục_ngữ Có công mài sắt có ngày nên kim Họ nhà Kim chúng_tôi rất đông Ngoài kim khâu vải may áo còn có loại kim dùng để thêu_thùa có kim khâu dùng trong phẫu_thuật kim khâu giày kim đóng sách sách Công_dụng của kim là đưa chỉ mềm luồn qua các vật dày mỏng để kết chúng lại Thiếu chúng_tôi thì ngành sản_xuất gặp nhiều khó_khăn đấy Nghe nói từ cuối thế_kỉ XVIII một người Anh đã sáng_chế ra máy_khâu nhưng máy_khâu vẫn cứ phải có kim thì mới khâu được Cùng họ Kim chúng_tôi còn có cây kim châm_cứu Nó bé mà dài làm bằng bạc dùng để châm vào huyệt chữa bệnh Những cây kim của ông Nguyễn_Tài_Thu đã nổi_tiếng thế_giới Đoạn văn vừa trích sử_dụng phương_thức biểu_đạt nào,Thuyết_minh,0.9911128878593445,0.9941465854644775,0.9856606721878052,0.0038634329102933407,0.008485913276672363
134,Phương_pháp thuyết_minh nào được sử_dụng trong đoạn trích trên,Phương_pháp liệt_kê,0.8963592648506165,0.9293713569641113,0.8555907011032104,0.030616113916039467,0.07378065586090088
135,Khi nào cần thuyết_minh sự_vật một_cách hình_tượng bóng_bẩy,Khi thuyết_minh các đặc_điểm trừu_tượng không dễ thấy của đối_tượng,0.8950345516204834,0.9404141902923584,0.8530052304267883,0.03576310724020004,0.08740895986557007
136,Cho đoạn văn sau Đi khắp Việt_Nam nơi đâu ta cũng gặp những cây chuối thân_mềm vươn lên như những trụ_cột nhẵn bóng toả ra vòm lá xanh mướt che rợp từ vườn_tược đến núi_rừng Hầu_như ở nông_thôn nhà nào cũng trồng chuối Cây chuối rất ưa nước nên người ta thường trồng bên ao_hồ để nhanh tươi_tốt còn bên những khe suối hay thung_lũng chuối mọc thành rừng bạt_ngàn vô_tận Chuối phát_triển rất nhanh chuối mẹ đẻ chuối con chuối con_đẻ chuối cháu cứ phải gọi con đàn cháu lũ Theo Ngữ_văn 9 tập một Những biện_pháp nghệ_thuật nào được sử_dụng trong đoạn_văn trên,Nhân_hoá và so_sánh,0.9730758666992188,0.9856671094894409,0.9640275239944458,0.009182650595903397,0.021639585494995117
137,Cho đoạn văn sau Múa_lân có từ lâu_đời và rất thịnh_hành ở các tỉnh phía nam Múa_lân diễn ra vào những ngày Tết để chúc năm mới an_khang thịnh_vượng Các đoàn lân có_khi đông tới trăm người họ là thành_viên của một câu_lạc_bộ hay một lò võ trong vùng Lân được trang_trí công_phu râu ngũ_sắc lông_mày bạc mắt lộ to thân mình có các hoạ_tiết đẹp Múa_lân rất sôi_động với các động_tác khoẻ_khoắn bài_bản lân chào ra_mắt lân chúc_phúc leo cột Bên cạnh đó có ông_Địa vui_nhộn chạy quanh Thông_thường múa_lân còn kèm theo cả biểu_diễn võ_thuật Theo Hồng_Việt báo Nhân_dân số Tết Nhâm_Ngọ_Đoạn văn thuyết_minh trên kết_hợp với biện_pháp nghệ_thuật nhân_hoá Đúng hay sai,Sai,0.993824303150177,0.993824303150177,0.993824303150177,0.0,0.0
138,Phương_pháp thuyết_minh nào được sử_dụng trong đoạn trích trên,Phương_pháp liệt_kê,0.8963592648506165,0.9293713569641113,0.8555907011032104,0.030616113916039467,0.07378065586090088
139,Khi nào cần thuyết_minh sự_vật một_cách hình_tượng bóng_bẩy,Khi thuyết_minh các đặc_điểm trừu_tượng không dễ thấy của đối_tượng,0.8950345516204834,0.9404141902923584,0.8530052304267883,0.03576310724020004,0.08740895986557007
140,Muốn cho văn_bản thuyết_minh hấp_dẫn sinh_động người ta vận_dụng thêm một_số biện_pháp nghệ_thuật nào,Kể chuyện tự_thuật,0.7498986721038818,0.8291325569152832,0.6332798600196838,0.08421321958303452,0.19585269689559937
141,Các biện_pháp nghệ_thuật được sử_dụng thích_hợp trong văn thuyết_minh nhằm tạo hứng_thú cho người đọc đúng hay sai,Đúng,0.9070131182670593,0.9070131182670593,0.9070131182670593,0.0,0.0
142,Cho đoạn văn sau Tôi không biết có từ lúc_nào không rõ lắm nhưng chắc_chắn là từ rất xưa Từ khi con_người biết trồng bông dệt vải may áo chắc là phải cần kim để khâu áo Làm ra cây kim lúc đầu hẳn là rất khó_khăn cho_nên giờ mới có câu tục_ngữ Có công mài sắt có ngày nên kim Họ nhà Kim chúng_tôi rất đông Ngoài kim khâu vải may áo còn có loại kim dùng để thêu_thùa có kim khâu dùng trong phẫu_thuật kim khâu giày kim đóng sách sách Công_dụng của kim là đưa chỉ mềm luồn qua các vật dày mỏng để kết chúng lại Thiếu chúng_tôi thì ngành sản_xuất gặp nhiều khó_khăn đấy Nghe nói từ cuối thế_kỉ XVIII một người Anh đã sáng_chế ra máy_khâu nhưng máy_khâu vẫn cứ phải có kim thì mới khâu được Cùng họ Kim chúng_tôi còn có cây kim châm_cứu Nó bé mà dài làm bằng bạc dùng để châm vào huyệt chữa bệnh Những cây kim của ông Nguyễn_Tài_Thu đã nổi_tiếng thế_giới Đoạn văn vừa trích sử_dụng phương_thức biểu_đạt nào,Thuyết_minh,0.9911128878593445,0.9941465854644775,0.9856606721878052,0.0038634329102933407,0.008485913276672363
143,Đoạn văn sau đây sử_dụng biện_pháp nghệ_thuật nào để thuyết_minh tuỳ theo góc_độ và tốc_độ di_chuyển của ta trên mặt_nước quanh chúng hoặc độ xa_gần và hướng ta tiến đến chúng hay rời xa chúng còn tuỳ theo cả hướng ánh_sáng rọi vào chúng hoặc đột_nhiên khiến cho mái đầu một nhân_vật Đá trẻ_trung ta chừng đã quen lắm bông bạc xoá lên và rõ_ràng trước_mắt ta là một bậc tiên_ông không còn có tuổi Ánh_sáng hắt lên từ mặt_nước lung_linh chảy khiến những con_người bằng đá vây quanh ta trên mặt vịnh càng lung_linh xao_động như đang đi_lại đang tụ lại cùng nhau hay đang toả ra,Nhân_hoá,0.9765699505805969,0.9859364032745361,0.9656467437744141,0.008356046862900257,0.02028965950012207
144,Phương_pháp thuyết_minh nào được sử_dụng trong đoạn trích trên,Phương_pháp liệt_kê,0.8963592648506165,0.9293713569641113,0.8555907011032104,0.030616113916039467,0.07378065586090088
145,Điều cần tránh khi thuyết_minh kết_hợp với sử_dụng một_số biện_pháp nghệ_thuật là gì,Làm lu_mờ đối_tượng được thuyết_minh,0.8398280143737793,0.9152625799179077,0.7724933624267578,0.05856602266430855,0.1427692174911499
146,Đoạn văn sau sử_dụng phương_thức thuyết_minh kết_hợp với biện_pháp nghệ_thuật nào Hoa là biểu_tượng cho cái đẹp Mỗi loài hoa đều có ngôn_ngữ riêng Cúc tượng_trưng cho nếp sống khiêm_tốn điềm_đạm cho người giàu tâm_hồn Mẫu_đơn là vua hoa hoa phú_quý Đào đầm_ấm khi dương xuân Lan được gọi là vương_giả hương thanh_nhã không phàm_tục,Liệt_kê,0.9686029553413391,0.9727787971496582,0.9605557918548584,0.005691575352102518,0.012223005294799805
147,Khi nào cần thuyết_minh sự_vật một_cách hình_tượng bóng_bẩy,Khi muốn cho văn_bản thuyết_minh được sinh_động hấp_dẫn,0.8771803379058838,0.8793373107910156,0.8729457855224609,0.00299445609562099,0.0063915252685546875
148,Đoạn văn thuyết_minh sau đây có sử_dụng kết_hợp biện_pháp nghệ_thuật nào Lan không_chỉ đẹp về hoa mà_còn đẹp về lá Lan cành giao có lá hình_trụ giống cây cành giao Lan chân_rết có lá ngắn nhọn dẹt xếp thành hai dãy đều_đặn như chân_rết Có thứ gốc lá phồng lên thành củ gọi là lan quả quả táo Lan gấm thì mặt lá mượt như nhung lại điểm thêm những vân vàng óng như kim_tuyến,So_sánh và liệt_kê,0.8958325982093811,0.9051151871681213,0.8910546898841858,0.006564715877175331,0.014060497283935547
149,Đoạn văn sau đây sử_dụng phương_thức thuyết_minh kết_hợp với biện_pháp nghệ_thuật nào Chùa Bút_Tháp có kiến_trúc hoà_nhập với môi_trường thiên_nhiên bao quanh Người_xưa đã biết kết_hợp cảnh của cả vùng để tạo nên sự hoà_nhập đó Với cảnh_quan hiện có chúng_ta thấy bên trái chùa có dòng sông Đuống trước cửa chùa là đồng_ruộng mênh_mông xa_xa ở phía trái và phía phải chùa có núi Tam_Đảo núi Phật_Tích bao_bọc,Không có biện_pháp nghệ_thuật nào,0.8707038760185242,0.8820911645889282,0.8499504327774048,0.014698028564453125,0.03214073181152344
150,Đọc đoạn văn sau 1Không những đi ngược_lại lí_trí con_người mà_còn đi ngược_lại cả lí_trí tự_nhiên nữa 2Từ khi mới nhen_nhúm sự sống trên trái_đất đã phải trải qua 380 triệu năm con bướm mới bay được rồi 180 triệu năm nữa bông hồng mới nở chỉ để làm_đẹp mà thôi 3Trong thời_đại hoàng_kim này của khoa_học trí_tuệ con_người chẳng có gì để tự_hào vì nó đã phát_minh ra một biện_pháp chỉ cần bấm nút một cái là đưa cả quá_trình vĩ_đại và tốn_kém đó của hàng bao_nhiêu triệu năm trở_lại điểm xuất_phát của nó Đấu_tranh cho một thế_giới hoà_bình Trong câu 1 của đoạn văn trên chủ_ngữ đã bị tác_giả lược bỏ Tìm cụm_từ thích_hợp nhất trong số các cụm_từ dưới đây để khôi_phục lại chủ_ngữ cho câu,Chạy_đua_vũ_trang,0.8734270930290222,0.9862272143363953,0.6534632444381714,0.15555495023727417,0.3327639698982239
151,Vì sao tác_giả không nêu luận_điểm chúng_ta phải có nhiệm_vụ ngăn_chặn chiến_tranh_hạt_nhân đấu_tranh vì một thế_giới hoà_bình lên trước luận_điểm nguy_cơ chiến_tranh_hạt_nhân đang đe_doạ toàn_bộ sự sống trên trái_đất,Vì tác_giả muốn mọi người phải nhận_thức được rõ nguy_cơ chiến_tranh_hạt_nhân đang đe_doạ toàn_bộ sự sống trên trái_đất mới đề ra chiến_lược hành_động tích_cực,0.8864485621452332,0.9175374507904053,0.8583967685699463,0.02423941157758236,0.059140682220458984
152,Ý nào không phải là lí_do mà tác_giả đề_nghị mở một nhà_băng lưu_giữ trí_nhớ,Để nhân_loại tương_lai lo_sợ trước nguy_cơ chiến_tranh_hạt_nhân,0.9105720520019531,0.9299582242965698,0.8950847387313843,0.014501502737402916,0.03487348556518555
153,Nhận_định chính_xác nhất về nét đặc_sắc nghệ_thuật viết văn của Mắc két thể_hiện trong văn_bản Đấu_tranh cho một thế_giới hoà_bình,Kết_hợp các nhận_định trên,0.6027674078941345,0.6707786321640015,0.5598303079605103,0.048640962690114975,0.11094832420349121
154,Ngoài_ra còn có các yếu_tố nào đặc_sắc về mặt nghệ_thuật nào giúp tăng thêm sức thuyết_phục cho bài viết,Cả A B C đều đúng,0.7015329003334045,0.7151126861572266,0.6939145922660828,0.00962612684816122,0.0211980938911438
155,Nội_dung nào không được đặt ra trong văn_bản Đấu_tranh cho một thế_giới hoà_bình,Cần kích_thích khoa_học_kĩ_thuật phát_triển nhưng không phải bằng con đường chạy_đua_vũ_trang,0.7977363467216492,0.9041770100593567,0.6460170745849609,0.11014914512634277,0.25815993547439575
156,Cách lập_luận nào của tác_giả Máckét khiến người đọc hiểu rõ nguy_cơ khủng_khiếp của chiến_tranh_hạt_nhân,Cả A B C đều đúng,0.6397338509559631,0.7390613555908203,0.5372649431228638,0.08241298049688339,0.20179641246795654
157,Các lĩnh_vực như_ý_tế thực_phẩm giáo_dục được tác_giả đưa ra trong bài viết nhằm mục_đích gì,Làm nổi_bật sự tốn_kém tính phi_lí của cuộc chạy_đua_vũ_trang,0.8127260804176331,0.8260657787322998,0.8040494918823242,0.009573821909725666,0.022016286849975586
158,Đặc_sắc nhất về nghệ_thuật lập_luận của tác_giả trong đoạn văn nói về các lĩnh_vực y_tế thực_phẩm giáo_dục là gì,Kết_hợp giải_thích và chứng_minh,0.8317193388938904,0.8704192638397217,0.7832441926002502,0.03625410050153732,0.08717507123947144
159,Đấu_tranh cho một thế_giới hoà_bình là văn_bản viết theo phương_thức nào,Nghị_luận,0.8408522605895996,0.937702476978302,0.7630561590194702,0.07256089150905609,0.1746463179588318
160,Văn_bản Đấu_tranh cho một thế_giới hoà_bình có nội_dung gì,Tất_cả các đáp_án trên,0.6337528824806213,0.6651483774185181,0.614710807800293,0.022367283701896667,0.0504375696182251
161,Chi_tiết nào nói về chiến_tranh_hạt_nhân phi_lí và tốn_kém,Tất_cả các đáp_án trên,0.5757978558540344,0.5789305567741394,0.572055459022522,0.002839672612026334,0.006875097751617432
162,Tại_sao văn_bản lại được đặt tên Đấu_tranh cho một thế_giới hoà_bình,Nhan_đề thể_hiện luận_điểm cơ_bản của bài văn đồng_thời như một khẩu_hiệu kêu_gọi,0.7990944981575012,0.8775734901428223,0.6880209445953369,0.08074384182691574,0.18955254554748535
163,Văn_bản hấp_dẫn thuyết_phục bởi vấn_đề cấp_thiết với sức thuyết_phục cao lập_luận chặt_chẽ chứng_cứ phong_phú xác_thực cụ_thể và còn bởi sự nhiệt_tình của tác_giả đúng hay sai,Đúng,0.8998119831085205,0.8998119831085205,0.8998119831085205,0.0,0.0
164,Văn_bản Đấu_tranh cho một thế_giới hoà_bình của Mác két được coi là một văn_bản nhật_dụng vì,Vì nó bàn về một vấn_đề lớn_lao luôn được đặt ra ở mọi thời,0.9149813652038574,0.9259984493255615,0.9058674573898315,0.008327900432050228,0.02013099193572998
203,Đấu_tranh cho một thế_giới hoà_bình là văn_bản viết theo phương_thức nào,Nghị_luận,0.8793180584907532,0.937702476978302,0.7630561590194702,0.08220989257097244,0.1746463179588318
204,Văn_bản Đấu_tranh cho một thế_giới hoà_bình có nội_dung gì,Tất_cả các đáp_án trên,0.6337528824806213,0.6651483774185181,0.614710807800293,0.022367283701896667,0.0504375696182251
205,Chi_tiết nào nói về chiến_tranh_hạt_nhân phi_lí và tốn_kém,Tất_cả các đáp_án trên,0.5757978558540344,0.5789305567741394,0.572055459022522,0.002839672612026334,0.006875097751617432
206,Tại_sao văn_bản lại được đặt tên Đấu_tranh cho một thế_giới hoà_bình,Nhan_đề thể_hiện luận_điểm cơ_bản của bài văn đồng_thời như một khẩu_hiệu kêu_gọi,0.7990944981575012,0.8775734901428223,0.6880209445953369,0.08074384182691574,0.18955254554748535
207,Văn_bản hấp_dẫn thuyết_phục bởi vấn_đề cấp_thiết với sức thuyết_phục cao lập_luận chặt_chẽ chứng_cứ phong_phú xác_thực cụ_thể và còn bởi sự nhiệt_tình của tác_giả đúng hay sai,Đúng,0.8998119831085205,0.8998119831085205,0.8998119831085205,0.0,0.0
